,age,workclass,fnlwgt,education,education_num,marital_status,post,relationship,nation,gender,capital_gain,capital_loss,hours_per_week,country,wealth
626,39,,680390,,9,,,,,,0,0,24,,
627,43,,233130,,10,,,,,,0,0,25,,
628,24,,165474,,13,,,,,,0,0,40,,
630,53,,194259,,10,,,,,,4386,0,40,,
631,26,,280093,,10,,,,,,0,0,40,,
632,55,,105304,,9,,,,,,0,0,40,,
633,25,,499233,,9,,,,,,0,0,40,,
634,24,,321435,,13,,,,,,0,0,50,,
635,63,,86108,,9,,,,,,0,0,6,,
636,17,,198124,,7,,,,,,0,0,20,,
637,35,,135162,,10,,,,,,0,0,50,,
638,51,,146813,,10,,,,,,0,0,40,,
639,62,,291175,,13,,,,,,0,0,48,,
640,43,,102895,,10,,,,,,0,0,40,,
641,37,,86551,,13,,,,,,0,0,45,,
642,39,,138192,,13,,,,,,0,0,40,,
643,31,,118966,,9,,,,,,0,0,18,,
644,61,,99784,,14,,,,,,0,0,40,,
645,26,,90980,,11,,,,,,0,0,55,,
646,48,,327886,,16,,,,,,0,0,50,,
647,34,,111567,,9,,,,,,0,0,40,,
648,34,,166545,,9,,,,,,0,0,40,,
649,59,,142182,,9,,,,,,0,0,40,,
650,34,,188798,,13,,,,,,0,0,40,,
651,49,,38563,,13,,,,,,0,0,56,,
652,18,,216284,,7,,,,,,0,0,20,,
653,43,,191547,,9,,,,,,0,0,40,,
654,48,,285335,,7,,,,,,0,0,50,,
655,28,,142712,,10,,,,,,0,0,70,,
656,33,,80945,,9,,,,,,0,0,40,,
657,21,,62339,,6,,,,,,0,0,40,,
658,17,,368700,,7,,,,,,0,0,28,,
659,39,,176186,,10,,,,,,0,0,50,,
660,44,,48087,,13,,,,,,0,0,40,,
661,71,,143437,,14,,,,,,10605,0,40,,
662,51,,160724,,13,,,,,,0,2415,40,,
663,55,,282753,,3,,,,,,0,0,25,,
664,23,,153044,,9,,,,,,0,0,7,,
665,38,,411797,,11,,,,,,0,0,40,,
666,39,,117683,,9,,,,,,0,0,40,,
667,19,,376540,,9,,,,,,0,0,30,,
668,49,,72393,,5,,,,,,0,0,40,,
669,32,,270335,,13,,,,,,0,0,40,,
670,38,,95336,,13,,,,,,0,0,50,,
671,33,,258498,,10,,,,,,0,0,60,,
674,54,,406468,,9,,,,,,0,0,40,,
675,29,,177119,,11,,,,,,2174,0,45,,
676,37,,183800,,13,,,,,,7688,0,50,,
677,42,,177307,,15,,,,,,0,0,65,,
678,40,,170108,,14,,,,,,0,0,40,,
679,22,,226508,,13,,,,,,0,0,50,,
680,30,,87418,,13,,,,,,0,0,45,,
681,28,,109165,,9,,,,,,0,0,40,,
682,63,,28856,,4,,,,,,0,0,55,,
683,51,,175897,,5,,,,,,0,0,20,,
684,22,,99697,,9,,,,,,0,0,40,,
685,35,,152375,,9,,,,,,0,0,45,,
686,46,,171550,,9,,,,,,0,0,38,,
687,37,,168496,,9,,,,,,0,0,10,,
688,53,,68898,,10,,,,,,0,0,40,,
689,27,,93235,,9,,,,,,0,0,30,,
690,53,,311020,,6,,,,,,0,0,60,,
691,34,,175878,,10,,,,,,0,0,40,,
692,43,,158926,,14,,,,,,0,0,50,,
693,81,,136063,,9,,,,,,0,0,30,,
694,21,,186648,,10,,,,,,0,0,20,,
695,23,,257509,,10,,,,,,0,0,25,,
696,25,,98155,,10,,,,,,0,0,40,,
697,42,,274198,,3,,,,,,0,0,38,,
698,38,,97083,,10,,,,,,0,0,40,,
700,37,,214738,,9,,,,,,0,0,40,,
701,51,,138022,,14,,,,,,0,0,60,,
702,22,,91842,,10,,,,,,0,0,42,,
703,33,,373662,,2,,,,,,0,0,40,,
704,42,,162003,,9,,,,,,0,0,55,,
705,51,,241843,,1,,,,,,0,0,40,,
706,37,,176900,,9,,,,,,0,0,99,,
707,47,,21906,,14,,,,,,0,0,25,,
708,41,,132222,,15,,,,,,0,2415,40,,
709,33,,143653,,9,,,,,,0,0,30,,
710,35,,465507,,9,,,,,,0,0,40,,
711,38,,196373,,9,,,,,,0,0,40,,
712,18,,293227,,9,,,,,,0,0,45,,
713,54,,166398,,10,,,,,,0,0,35,,
714,40,,184682,,10,,,,,,0,0,40,,
715,43,,250802,,10,,,,,,0,0,35,,
716,44,,174675,,9,,,,,,0,0,40,,
717,43,,227065,,14,,,,,,0,0,43,,
718,51,,269080,,4,,,,,,0,0,40,,
720,33,,298785,,6,,,,,,0,0,40,,
721,33,,123424,,13,,,,,,0,0,40,,
722,42,,176286,,12,,,,,,0,0,40,,
723,25,,150062,,10,,,,,,0,0,45,,
724,32,,169240,,9,,,,,,0,0,38,,
725,32,,288273,,13,,,,,,0,0,70,,
726,36,,526968,,6,,,,,,0,0,40,,
727,28,,57066,,9,,,,,,0,0,40,,
728,20,,323573,,9,,,,,,0,0,20,,
729,35,,368825,,10,,,,,,0,0,60,,
730,55,,189721,,9,,,,,,0,0,20,,
731,48,,164966,,13,,,,,,0,0,40,,
733,28,,161538,,13,,,,,,0,0,35,,
734,67,,105252,,13,,,,,,0,2392,40,,
735,37,,200153,,9,,,,,,0,0,40,,
736,21,,255957,,10,,,,,,4101,0,40,,
737,40,,188693,,14,,,,,,0,0,35,,
738,34,,159929,,9,,,,,,0,0,40,,
739,49,,123207,,9,,,,,,0,0,44,,
740,22,,284317,,12,,,,,,0,0,40,,
742,60,,154474,,9,,,,,,0,0,42,,
743,45,,318280,,9,,,,,,0,0,40,,
744,63,,254907,,11,,,,,,0,0,20,,
745,51,,122159,,10,,,,,,3325,0,40,,
746,50,,124793,,9,,,,,,0,0,30,,
747,47,,192835,,9,,,,,,0,0,50,,
748,35,,290226,,9,,,,,,0,0,45,,
749,45,,89325,,14,,,,,,0,0,45,,
750,48,,33109,,13,,,,,,0,0,58,,
751,40,,82465,,10,,,,,,2580,0,40,,
752,39,,329980,,13,,,,,,15024,0,50,,
753,20,,148294,,10,,,,,,0,0,40,,
754,38,,343642,,9,,,,,,0,0,40,,
755,23,,115244,,13,,,,,,0,0,60,,
756,58,,356067,,13,,,,,,0,0,40,,
757,39,,180804,,9,,,,,,0,0,40,,
758,54,,123011,,9,,,,,,15024,0,52,,
759,26,,109186,,10,,,,,,0,0,50,,
760,51,,220537,,9,,,,,,0,0,40,,
761,50,,767403,,9,,,,,,3103,0,40,,
762,42,,118494,,10,,,,,,0,0,44,,
763,38,,173208,,14,,,,,,0,0,25,,
764,33,,26973,,11,,,,,,0,0,40,,
765,51,,191965,,9,,,,,,0,0,32,,
767,48,,123075,,14,,,,,,0,0,35,,
768,42,,209370,,9,,,,,,0,0,30,,
769,34,,33117,,10,,,,,,0,0,40,,
770,23,,129042,,9,,,,,,0,0,40,,
771,56,,169133,,9,,,,,,0,0,50,,
772,48,,207848,,6,,,,,,0,0,40,,
773,31,,93106,,11,,,,,,0,0,40,,
774,20,,223515,,12,,,,,,0,1719,20,,
775,27,,389713,,10,,,,,,0,0,40,,
776,32,,206365,,9,,,,,,0,0,40,,
780,37,,123785,,9,,,,,,0,0,75,,
782,90,,137018,,9,,,,,,0,0,40,,
783,44,,167005,,13,,,,,,7688,0,60,,
784,24,,34446,,10,,,,,,0,0,37,,
785,20,,74631,,10,,,,,,0,0,50,,
786,36,,156667,,13,,,,,,0,1902,50,,
787,61,,125155,,9,,,,,,0,0,40,,
788,30,,296453,,13,,,,,,7298,0,40,,
789,52,,44728,,10,,,,,,0,0,55,,
790,38,,193026,,10,,,,,,0,0,40,,
791,45,,185385,,9,,,,,,0,0,47,,
792,43,,277647,,9,,,,,,0,0,35,,
793,61,,128848,,9,,,,,,3471,0,40,,
794,34,,157886,,12,,,,,,0,0,40,,
795,35,,199352,,15,,,,,,0,1977,80,,
796,30,,181651,,13,,,,,,0,0,50,,
797,36,,117312,,12,,,,,,0,0,60,,
798,22,,34029,,13,,,,,,0,0,20,,
799,38,,132879,,9,,,,,,0,1902,40,,
800,17,,220384,,7,,,,,,0,0,15,,
801,19,,36012,,10,,,,,,0,0,20,,
802,27,,137645,,13,,,,,,0,1590,40,,
803,49,,31339,,9,,,,,,0,0,40,,
804,43,,227910,,11,,,,,,0,0,40,,
805,43,,173728,,13,,,,,,0,0,40,,
806,58,,81642,,9,,,,,,0,0,60,,
807,41,,195258,,10,,,,,,0,0,40,,
808,31,,232475,,10,,,,,,0,0,40,,
809,32,,118161,,9,,,,,,0,0,40,,
810,29,,201954,,13,,,,,,0,0,35,,
811,42,,150533,,10,,,,,,7298,0,52,,
812,38,,412296,,9,,,,,,0,0,28,,
813,41,,133060,,12,,,,,,0,0,40,,
814,31,,196025,,16,,,,,,0,0,60,,
815,34,,107793,,9,,,,,,0,0,40,,
816,21,,163870,,10,,,,,,0,0,40,,
817,22,,361280,,13,,,,,,0,0,20,,
818,62,,92178,,6,,,,,,0,0,40,,
820,29,,260729,,9,,,,,,0,1977,25,,
821,43,,182254,,10,,,,,,0,0,40,,
823,45,,149865,,13,,,,,,0,0,60,,
824,39,,218184,,5,,,,,,0,1651,40,,
825,34,,196791,,12,,,,,,0,0,25,,
826,34,,167999,,9,,,,,,0,0,33,,
827,31,,51259,,13,,,,,,0,0,47,,
828,29,,131088,,9,,,,,,0,0,25,,
829,41,,118212,,13,,,,,,3103,0,40,,
830,41,,293791,,11,,,,,,0,0,55,,
831,35,,289430,,14,,,,,,0,0,45,,
832,33,,35378,,13,,,,,,0,0,45,,
833,34,,290763,,9,,,,,,0,0,40,,
835,36,,51100,,10,,,,,,0,0,40,,
836,41,,227644,,9,,,,,,0,0,50,,
837,58,,205267,,13,,,,,,0,0,40,,
838,53,,288020,,13,,,,,,0,0,40,,
839,29,,140863,,10,,,,,,0,0,40,,
840,45,,170915,,9,,,,,,4865,0,40,,
841,34,,50178,,10,,,,,,0,0,38,,
842,63,,124244,,9,,,,,,0,0,40,,
843,41,,154374,,10,,,,,,0,0,45,,
844,30,,347132,,10,,,,,,0,0,40,,
846,31,,316672,,9,,,,,,0,0,40,,
847,31,,184307,,10,,,,,,0,0,50,,
848,46,,246212,,14,,,,,,0,0,45,,
849,27,,138705,,9,,,,,,0,0,53,,
850,41,,328447,,2,,,,,,0,0,35,,
851,19,,194608,,10,,,,,,0,0,20,,
852,20,,230891,,10,,,,,,0,0,45,,
853,59,,212448,,9,,,,,,0,0,40,,
854,40,,214010,,13,,,,,,0,0,37,,
855,56,,200235,,10,,,,,,0,0,60,,
856,30,,205733,,10,,,,,,0,0,60,,
857,46,,185041,,9,,,,,,0,0,50,,
858,61,,84409,,9,,,,,,0,0,35,,
859,50,,293196,,9,,,,,,7298,0,40,,
860,25,,241626,,9,,,,,,0,0,30,,
861,40,,520586,,10,,,,,,0,0,39,,
862,34,,117529,,10,,,,,,0,0,54,,
863,28,,445824,,14,,,,,,0,0,50,,
864,20,,275691,,9,,,,,,0,0,28,,
865,44,,193459,,11,,,,,,3411,0,40,,
866,51,,284329,,9,,,,,,0,0,40,,
867,54,,96062,,12,,,,,,0,0,40,,
868,88,,206291,,15,,,,,,0,0,40,,
869,51,,241346,,9,,,,,,0,0,43,,
870,50,,157043,,7,,,,,,0,0,40,,
871,25,,404616,,14,,,,,,0,0,99,,
872,20,,411862,,11,,,,,,0,0,30,,
873,47,,183013,,9,,,,,,0,0,40,,
875,22,,188544,,11,,,,,,0,0,30,,
876,47,,45857,,9,,,,,,0,0,40,,
878,40,,216237,,13,,,,,,0,0,45,,
879,36,,416745,,13,,,,,,0,0,40,,
880,32,,202952,,9,,,,,,0,0,40,,
881,44,,167725,,9,,,,,,0,0,40,,
883,65,,118779,,9,,,,,,0,0,30,,
884,27,,247507,,13,,,,,,0,0,35,,
885,48,,182862,,10,,,,,,0,0,40,,
886,28,,444304,,13,,,,,,0,0,40,,
887,51,,176813,,12,,,,,,0,0,60,,
888,18,,240747,,9,,,,,,0,0,40,,
890,45,,320818,,9,,,,,,0,0,80,,
891,30,,235271,,13,,,,,,0,0,50,,
892,37,,166497,,13,,,,,,0,0,35,,
893,44,,344060,,13,,,,,,0,0,40,,
894,33,,221196,,10,,,,,,0,0,40,,
895,61,,113544,,14,,,,,,0,0,40,,
896,61,,321117,,9,,,,,,0,0,40,,
897,38,,79619,,13,,,,,,0,0,42,,
899,36,,135289,,9,,,,,,0,0,45,,
900,44,,320984,,10,,,,,,5178,0,60,,
901,37,,203070,,10,,,,,,0,0,62,,
902,31,,32406,,10,,,,,,0,0,20,,
903,54,,99185,,16,,,,,,15024,0,45,,
904,20,,205839,,10,,,,,,0,0,16,,
906,48,,243631,,10,,,,,,7688,0,40,,
908,31,,231263,,13,,,,,,4650,0,45,,
909,38,,200818,,15,,,,,,0,0,40,,
910,53,,22154,,10,,,,,,0,0,40,,
911,55,,176317,,9,,,,,,0,0,40,,
912,29,,236436,,9,,,,,,0,0,40,,
913,36,,354078,,13,,,,,,0,0,60,,
914,50,,358740,,9,,,,,,0,0,40,,
915,75,,208426,,15,,,,,,0,0,35,,
916,27,,175034,,13,,,,,,0,0,40,,
917,43,,413297,,9,,,,,,0,0,45,,
918,23,,174754,,10,,,,,,0,0,30,,
919,34,,441454,,9,,,,,,0,0,24,,
920,41,,209344,,9,,,,,,0,0,40,,
921,31,,185732,,9,,,,,,0,0,30,,
922,42,,65372,,10,,,,,,0,0,40,,
923,35,,33975,,14,,,,,,0,0,45,,
924,55,,326297,,9,,,,,,0,0,25,,
925,36,,194630,,9,,,,,,0,0,40,,
926,65,,167414,,9,,,,,,0,0,59,,
927,38,,165799,,10,,,,,,0,0,12,,
928,62,,192866,,10,,,,,,0,0,20,,
929,54,,166459,,15,,,,,,99999,0,60,,
930,49,,148995,,9,,,,,,0,0,40,,
931,32,,209432,,9,,,,,,0,0,40,,
932,51,,229465,,14,,,,,,15024,0,50,,
933,48,,397466,,10,,,,,,0,0,60,,
935,52,,202452,,9,,,,,,0,0,43,,
936,28,,218555,,10,,,,,,0,1762,40,,
937,29,,128604,,9,,,,,,0,0,40,,
938,38,,65466,,13,,,,,,0,0,50,,
939,57,,141326,,9,,,,,,0,0,50,,
940,43,,369468,,13,,,,,,0,0,40,,
941,37,,136137,,10,,,,,,0,0,40,,
942,30,,236770,,9,,,,,,0,0,40,,
943,53,,89534,,9,,,,,,0,0,48,,
945,73,,29778,,9,,,,,,0,0,37,,
946,31,,163594,,9,,,,,,0,0,45,,
947,38,,189623,,13,,,,,,0,1887,40,,
948,50,,343748,,10,,,,,,0,0,35,,
949,37,,387430,,10,,,,,,0,0,37,,
950,44,,409505,,13,,,,,,0,0,40,,
951,47,,200734,,13,,,,,,0,0,45,,
952,28,,150296,,12,,,,,,0,0,80,,
953,25,,323545,,9,,,,,,0,0,40,,
954,20,,232577,,10,,,,,,0,0,40,,
955,46,,129007,,13,,,,,,0,1977,40,,
956,67,,171584,,13,,,,,,6514,0,7,,
957,47,,386136,,9,,,,,,0,0,35,,
958,42,,342865,,9,,,,,,0,0,40,,
959,52,,186785,,9,,,,,,0,1876,50,,
960,42,,158926,,12,,,,,,0,0,40,,
961,21,,164019,,10,,,,,,0,0,10,,
962,46,,188861,,10,,,,,,0,0,40,,
963,47,,370119,,13,,,,,,15024,0,50,,
964,57,,182062,,6,,,,,,0,0,40,,
965,37,,37238,,13,,,,,,0,0,45,,
966,50,,421132,,9,,,,,,0,0,40,,
968,63,,795830,,2,,,,,,0,0,30,,
969,46,,279661,,14,,,,,,0,0,35,,
970,36,,113397,,9,,,,,,0,0,40,,
971,26,,280093,,3,,,,,,0,1628,50,,
972,21,,236696,,10,,,,,,0,0,57,,
973,44,,34935,,10,,,,,,0,0,40,,
974,29,,301010,,10,,,,,,0,0,60,,
975,29,,419721,,9,,,,,,0,0,40,,
976,58,,186791,,10,,,,,,0,0,40,,
977,36,,180686,,15,,,,,,0,0,50,,
978,30,,209103,,11,,,,,,0,0,48,,
979,37,,32668,,13,,,,,,0,0,43,,
980,26,,202203,,3,,,,,,0,0,40,,
981,43,,85995,,9,,,,,,0,0,45,,
982,49,,125421,,9,,,,,,0,0,40,,
983,45,,283037,,13,,,,,,0,0,40,,
984,28,,192932,,13,,,,,,0,0,40,,
986,51,,179646,,9,,,,,,0,0,40,,
987,32,,509350,,10,,,,,,0,0,50,,
988,24,,96279,,9,,,,,,0,0,40,,
989,35,,119098,,16,,,,,,7298,0,40,,
991,48,,55237,,13,,,,,,0,0,45,,
992,61,,101265,,9,,,,,,1471,0,35,,
993,20,,114874,,10,,,,,,0,0,30,,
994,27,,190525,,9,,,,,,0,0,50,,
995,55,,121912,,10,,,,,,0,0,24,,
996,39,,83893,,9,,,,,,0,0,40,,
999,52,,168381,,9,,,,,,0,0,40,,
1000,24,,293579,,9,,,,,,0,0,20,,
1001,29,,285290,,7,,,,,,0,0,40,,
1002,25,,188488,,9,,,,,,0,0,40,,
1003,20,,324469,,10,,,,,,0,0,40,,
1004,23,,275244,,9,,,,,,0,0,35,,
1005,57,,265099,,15,,,,,,0,0,60,,
1006,51,,146767,,11,,,,,,0,0,40,,
1007,33,,40681,,10,,,,,,3674,0,16,,
1008,39,,174938,,13,,,,,,0,0,40,,
1009,40,,240124,,9,,,,,,0,0,40,,
1010,71,,269708,,13,,,,,,2329,0,16,,
1011,38,,34180,,10,,,,,,0,0,40,,
1012,57,,89392,,14,,,,,,0,0,40,,
1013,47,,46857,,10,,,,,,0,0,40,,
1014,59,,105363,,9,,,,,,0,0,40,,
1015,35,,184117,,13,,,,,,0,0,40,,
1016,61,,134768,,13,,,,,,0,0,50,,
1020,34,,467108,,10,,,,,,0,0,50,,
1021,39,,191161,,10,,,,,,0,0,40,,
1022,61,,30073,,9,,,,,,0,1848,60,,
1023,40,,155190,,6,,,,,,0,0,55,,
1024,31,,42900,,13,,,,,,0,0,37,,
1025,23,,181820,,10,,,,,,0,0,40,,
1026,33,,105974,,9,,,,,,0,0,41,,
1027,52,,146378,,9,,,,,,0,0,40,,
1028,22,,103440,,9,,,,,,0,0,24,,
1029,51,,203435,,10,,,,,,0,0,40,,
1030,31,,168312,,11,,,,,,0,0,40,,
1031,49,,257764,,9,,,,,,0,0,40,,
1032,49,,171301,,9,,,,,,0,0,40,,
1033,53,,225339,,10,,,,,,0,0,40,,
1034,52,,152234,,9,,,,,,99999,0,40,,
1035,20,,444554,,6,,,,,,0,0,40,,
1036,26,,403788,,12,,,,,,0,0,40,,
1038,43,,221550,,14,,,,,,0,0,30,,
1039,46,,98929,,13,,,,,,0,0,52,,
1040,43,,169203,,11,,,,,,0,0,35,,
1041,41,,102332,,9,,,,,,0,0,40,,
1042,44,,230684,,9,,,,,,0,0,55,,
1043,54,,449257,,9,,,,,,0,0,40,,
1044,65,,198766,,14,,,,,,20051,0,40,,
1045,32,,97429,,13,,,,,,0,0,40,,
1046,23,,37072,,13,,,,,,0,0,50,,
1047,25,,163101,,13,,,,,,0,0,45,,
1048,37,,137314,,9,,,,,,0,0,60,,
1049,40,,266324,,10,,,,,,0,1564,70,,
1051,17,,46496,,7,,,,,,0,0,5,,
1053,59,,226922,,9,,,,,,0,1762,30,,
1054,19,,234151,,9,,,,,,0,0,40,,
1055,43,,238287,,6,,,,,,0,0,40,,
1056,54,,114758,,14,,,,,,0,0,50,,
1057,51,,246519,,6,,,,,,2105,0,45,,
1058,50,,137815,,9,,,,,,0,0,60,,
1059,40,,260696,,9,,,,,,0,0,40,,
1060,55,,325007,,12,,,,,,0,0,25,,
1061,31,,66815,,9,,,,,,0,0,50,,
1063,24,,241523,,9,,,,,,0,0,45,,
1064,39,,352628,,12,,,,,,0,0,50,,
1065,33,,130021,,9,,,,,,0,0,40,,
1066,48,,329778,,9,,,,,,0,0,40,,
1067,43,,196945,,9,,,,,,0,0,78,,
1068,39,,24342,,13,,,,,,0,0,40,,
1069,53,,34368,,10,,,,,,0,0,45,,
1070,52,,173839,,6,,,,,,0,0,60,,
1071,28,,73211,,10,,,,,,0,0,20,,
1072,31,,179186,,13,,,,,,0,0,90,,
1073,31,,127610,,13,,,,,,0,0,40,,
1075,40,,256202,,11,,,,,,0,0,40,,
1076,40,,202872,,12,,,,,,0,0,45,,
1077,41,,184102,,7,,,,,,0,0,40,,
1078,53,,130703,,9,,,,,,0,0,40,,
1079,46,,134727,,7,,,,,,0,0,43,,
1080,45,,36228,,13,,,,,,4386,0,35,,
1081,39,,297847,,5,,,,,,3411,0,34,,
1082,19,,213644,,9,,,,,,0,0,40,,
1083,57,,173796,,9,,,,,,0,1887,40,,
1084,49,,147322,,11,,,,,,0,0,40,,
1085,59,,296253,,9,,,,,,0,0,40,,
1086,32,,180871,,11,,,,,,0,0,50,,
1088,58,,183870,,6,,,,,,0,0,40,,
1089,36,,218542,,12,,,,,,0,0,40,,
1090,41,,141327,,14,,,,,,0,0,35,,
1091,50,,175339,,9,,,,,,0,1672,60,,
1093,36,,336595,,9,,,,,,0,0,50,,
1094,38,,27997,,11,,,,,,0,0,40,,
1095,50,,30447,,11,,,,,,0,0,45,,
1096,44,,120837,,9,,,,,,0,0,66,,
1097,51,,185283,,10,,,,,,0,0,45,,
1098,44,,229466,,10,,,,,,0,0,50,,
1099,25,,298225,,9,,,,,,0,0,50,,
1101,49,,125892,,14,,,,,,0,0,50,,
1102,56,,311249,,9,,,,,,0,0,38,,
1103,25,,221757,,9,,,,,,3325,0,45,,
1104,22,,310152,,10,,,,,,0,0,40,,
1106,30,,177675,,10,,,,,,0,0,40,,
1107,39,,51100,,9,,,,,,0,0,40,,
1108,40,,100584,,6,,,,,,0,0,40,,
1109,70,,163003,,9,,,,,,0,0,40,,
1110,35,,67728,,10,,,,,,0,2051,45,,
1111,24,,42706,,11,,,,,,0,0,60,,
1112,40,,228535,,12,,,,,,7298,0,36,,
1113,61,,120939,,15,,,,,,0,0,5,,
1114,28,,216481,,13,,,,,,0,0,40,,
1115,22,,207940,,10,,,,,,0,0,36,,
1116,47,,34248,,9,,,,,,0,0,38,,
1117,38,,83727,,9,,,,,,0,0,48,,
1118,26,,183077,,11,,,,,,0,0,40,,
1119,33,,235271,,10,,,,,,0,0,35,,
1120,43,,35236,,9,,,,,,0,0,40,,
1121,58,,255822,,11,,,,,,0,0,40,,
1122,26,,256263,,9,,,,,,0,0,25,,
1123,43,,293535,,13,,,,,,0,0,40,,
1124,31,,209448,,6,,,,,,2105,0,40,,
1125,30,,57651,,9,,,,,,0,2001,42,,
1126,25,,174592,,9,,,,,,0,0,25,,
1127,57,,278763,,9,,,,,,0,0,40,,
1128,37,,175232,,14,,,,,,0,0,60,,
1129,45,,103538,,9,,,,,,0,0,40,,
1130,53,,156877,,9,,,,,,15024,0,35,,
1131,32,,80058,,7,,,,,,0,0,43,,
1132,19,,225775,,10,,,,,,0,0,40,,
1133,37,,395831,,13,,,,,,0,0,80,,
1134,20,,32732,,10,,,,,,0,0,45,,
1135,64,,179436,,13,,,,,,15024,0,55,,
1137,32,,123253,,12,,,,,,0,0,42,,
1138,58,,48433,,9,,,,,,0,0,40,,
1139,42,,245317,,9,,,,,,0,0,50,,
1140,20,,431745,,10,,,,,,0,0,14,,
1141,42,,436006,,10,,,,,,0,0,40,,
1142,37,,217054,,13,,,,,,0,0,35,,
1143,44,,123983,,13,,,,,,0,0,40,,
1144,25,,212495,,13,,,,,,0,1340,40,,
1145,17,,32124,,5,,,,,,0,0,9,,
1146,47,,246891,,13,,,,,,0,0,40,,
1147,47,,141483,,5,,,,,,0,0,40,,
1148,30,,31985,,10,,,,,,0,0,40,,
1149,20,,170800,,10,,,,,,0,0,40,,
1150,20,,231286,,10,,,,,,0,0,15,,
1151,33,,159322,,9,,,,,,0,0,40,,
1152,48,,176026,,9,,,,,,0,0,40,,
1153,37,,26898,,9,,,,,,0,0,12,,
1154,47,,232628,,9,,,,,,0,0,40,,
1155,40,,85995,,6,,,,,,0,0,40,,
1156,50,,73493,,10,,,,,,0,0,40,,
1157,30,,197058,,12,,,,,,0,0,40,,
1158,35,,265954,,9,,,,,,0,0,40,,
1159,26,,197156,,9,,,,,,0,0,30,,
1160,62,,162245,,15,,,,,,0,1628,70,,
1161,39,,203070,,9,,,,,,0,0,40,,
1163,27,,168107,,13,,,,,,0,0,40,,
1164,17,,163494,,6,,,,,,0,0,30,,
1165,38,,180342,,13,,,,,,0,0,40,,
1166,41,,122381,,10,,,,,,0,1887,50,,
1167,27,,148069,,6,,,,,,0,0,40,,
1168,23,,200973,,9,,,,,,0,0,40,,
1169,17,,130806,,6,,,,,,0,0,24,,
1170,24,,213977,,10,,,,,,0,0,40,,
1172,44,,139338,,8,,,,,,0,0,40,,
1174,25,,352057,,9,,,,,,0,0,65,,
1175,21,,236684,,10,,,,,,0,0,8,,
1176,18,,208447,,8,,,,,,0,0,6,,
1177,45,,149640,,10,,,,,,0,0,40,,
1179,51,,154342,,4,,,,,,0,0,40,,
1180,42,,141459,,9,,,,,,0,0,40,,
1181,33,,78707,,7,,,,,,0,0,40,,
1182,43,,160574,,13,,,,,,0,0,40,,
1184,44,,216907,,12,,,,,,0,1848,40,,
1185,24,,198148,,10,,,,,,0,0,30,,
1187,52,,208137,,11,,,,,,0,0,40,,
1188,38,,257250,,9,,,,,,0,0,52,,
1189,26,,266912,,9,,,,,,0,0,50,,
1190,29,,200511,,13,,,,,,0,0,50,,
1191,40,,103395,,10,,,,,,0,0,45,,
1192,51,,71046,,10,,,,,,0,0,45,,
1193,28,,125442,,9,,,,,,0,0,40,,
1194,65,,207281,,10,,,,,,0,0,16,,
1195,26,,46097,,13,,,,,,0,0,40,,
1198,38,,322143,,13,,,,,,0,0,10,,
1199,33,,149184,,9,,,,,,0,0,60,,
1200,33,,119829,,9,,,,,,0,0,60,,
1201,37,,910398,,13,,,,,,0,0,40,,
1202,19,,176570,,7,,,,,,0,0,60,,
1203,24,,216129,,13,,,,,,0,0,50,,
1204,30,,27207,,7,,,,,,0,0,45,,
1205,22,,178818,,10,,,,,,0,0,20,,
1206,46,,273771,,9,,,,,,0,0,40,,
1207,47,,102318,,9,,,,,,0,0,40,,
1208,50,,21095,,10,,,,,,0,0,40,,
1209,36,,85272,,12,,,,,,0,0,30,,
1210,45,,46406,,14,,,,,,0,0,36,,
1211,54,,53833,,9,,,,,,0,0,40,,
1212,26,,161007,,13,,,,,,0,0,30,,
1213,60,,53707,,9,,,,,,0,0,40,,
1214,46,,370119,,15,,,,,,99999,0,60,,
1215,26,,310907,,10,,,,,,0,0,35,,
1216,32,,375833,,7,,,,,,0,0,40,,
1217,38,,107513,,9,,,,,,0,0,40,,
1218,48,,58683,,10,,,,,,0,0,70,,
1219,44,,179557,,9,,,,,,0,1977,45,,
1220,37,,70240,,9,,,,,,0,0,40,,
1221,44,,147206,,10,,,,,,0,0,40,,
1222,31,,175548,,9,,,,,,0,0,35,,
1223,61,,163174,,15,,,,,,0,0,35,,
1224,52,,147876,,13,,,,,,15024,0,60,,
1225,45,,428350,,9,,,,,,0,1740,40,,
1226,67,,258973,,9,,,,,,0,0,24,,
1227,40,,345969,,12,,,,,,0,0,40,,
1228,27,,127796,,3,,,,,,0,0,35,,
1229,37,,405723,,2,,,,,,0,0,40,,
1230,57,,175942,,10,,,,,,0,0,50,,
1231,27,,284196,,6,,,,,,0,0,40,,
1232,28,,89718,,9,,,,,,2202,0,48,,
1233,34,,175761,,13,,,,,,0,0,60,,
1234,54,,206369,,9,,,,,,5178,0,50,,
1235,52,,158993,,9,,,,,,0,0,38,,
1236,42,,285066,,13,,,,,,0,0,45,,
1237,48,,126754,,14,,,,,,15024,0,40,,
1238,65,,209280,,14,,,,,,6514,0,35,,
1239,71,,133821,,9,,,,,,0,0,20,,
1240,33,,240763,,10,,,,,,0,0,40,,
1241,30,,39054,,9,,,,,,0,0,40,,
1242,35,,119272,,13,,,,,,0,0,55,,
1243,59,,143372,,6,,,,,,0,0,40,,
1244,19,,323421,,10,,,,,,0,0,20,,
